Date,SMA_30,Rolling_Mean,Adj Close,WMA,Low,Open,SMA_7,High,EMA_26,EMA_12,Bollinger_Upper,Bollinger_Lower,Close,SMA_14
2012-03-20,1226.34246,1218.1607847999999,790.219543,1222.9540904181815,1199.979248,1218.160767,1222.0568322857143,1227.251587,1224.598895987334,1220.7804808993503,1271.901941702307,1164.4196278976926,1218.160767,1212.9660730714284
2012-03-21,1225.4333861333332,1216.3426390500001,796.116699,1225.9292546909091,1209.070068,1227.251587,1228.550223142857,1227.251587,1224.7953916179017,1221.7760356840656,1265.9071019935018,1166.7781761064984,1227.251587,1210.3687132857142
2012-03-22,1223.0091877333332,1215.88810415,802.013855,1229.5655539454547,1227.251587,1236.342285,1231.147583,1245.432983,1225.6507170536127,1224.016997117286,1264.4866240000163,1167.2895842999835,1236.342285,1211.0180575714287
2012-03-26,1222.1001138333334,1215.43356925,796.116699,1230.2267067636362,1218.160767,1227.251587,1232.446254142857,1245.432983,1225.7693000126042,1224.5146263300114,1263.392432793645,1167.4747057063548,1227.251587,1212.9660730714284
2012-03-27,1222.7061644666667,1216.7971800999999,802.013855,1231.5489945636364,1227.251587,1236.342285,1231.147583,1245.432983,1226.5524840857445,1226.3342661253942,1265.538692438676,1168.0556677613238,1236.342285,1214.264753
2012-03-28,1222.4031412,1219.0698669,813.808228,1235.6811546,1227.251587,1254.523804,1231.147583,1254.523804,1228.6244337090227,1230.6711181061028,1270.4610993136278,1167.6786344863724,1254.523804,1216.8621127857143
2012-03-29,1223.6152424333334,1219.9789428,825.602539,1242.623186690909,1245.432983,1272.705322,1233.7449428571429,1272.705322,1231.8896846935395,1237.1379187051639,1274.5553617694525,1165.4025238305474,1272.705322,1222.7061680000002
2012-03-30,1225.7364175666667,1222.25162955,819.705383,1247.251196290909,1254.523804,1263.614502,1238.9396624285714,1281.796021,1234.2396711606846,1241.2112392120619,1280.1912266326033,1164.3120324673966,1263.614502,1230.4982473571429
2012-04-02,1226.9485147333332,1225.8879272,831.499817,1254.6890781272728,1272.705322,1281.796021,1245.433053142857,1290.886841,1237.7623637413747,1247.4550517948217,1289.2217347500134,1162.5541196499864,1281.796021,1236.9916381428573
2012-04-03,1228.4636392666666,1229.52422485,831.499817,1261.3005284,1281.796021,1281.796021,1253.2251151428572,1281.796021,1241.0241161309025,1252.7382778263875,1297.0075318720546,1162.0409178279456,1281.796021,1242.1863490714284
2012-04-04,1229.9787638000003,1233.16052855,825.602539,1265.4326927454547,1263.614502,1272.705322,1259.718506,1290.886841,1243.370872121206,1255.810130776174,1301.7688475998896,1164.5522095001104,1272.705322,1246.0823800714286
2012-04-05,1230.5848144,1238.1604431,825.602539,1268.573137909091,1254.523804,1272.705322,1266.2118967142856,1272.705322,1245.5437943344502,1258.4093909644548,1302.671420160822,1173.6494660391782,1272.705322,1248.679739857143
2012-04-09,1230.8878417333333,1242.70582275,813.808228,1267.5814209818182,1245.432983,1254.523804,1271.4066162857143,1254.523804,1246.208980235602,1257.8116083545385,1297.1225805862373,1188.2890649137626,1254.523804,1251.2770996428571
2012-04-10,1231.1908691,1246.7966614,813.808228,1266.2591309818183,1236.342285,1254.523804,1271.4066162857143,1254.523804,1246.8248931070389,1257.3057922999942,1290.2544604113957,1203.3388623886042,1254.523804,1252.5757795714287
2012-04-11,1231.7969197333334,1249.0693482000001,813.808228,1264.4409824909092,1236.342285,1254.523804,1268.8092565714285,1254.523804,1247.3951828028137,1256.877794099995,1288.8155619970921,1209.3231344029082,1254.523804,1253.8744595
2012-04-12,1233.3120442666666,1251.3420349499997,825.602539,1265.5979914727275,1245.432983,1272.705322,1267.5105854285716,1272.705322,1249.2700079285312,1259.3127983923034,1291.0335019652064,1211.6505679347931,1272.705322,1256.4718192857142
2012-04-13,1235.4332194,1253.1601868,825.602539,1266.4244274,1254.523804,1272.705322,1266.2119141428573,1272.705322,1251.0059571190104,1261.3731866396413,1293.2875987266343,1213.0327748733657,1272.705322,1259.718514642857
2012-04-16,1236.03927,1255.4328736,831.499817,1268.903717690909,1263.614502,1281.796021,1264.913242857143,1281.796021,1253.2867025916762,1264.5151611566196,1296.6827175326534,1214.1830296673465,1281.796021,1262.3158744285715
2012-04-17,1238.1604451333333,1257.25102545,825.602539,1269.3995805454547,1263.614502,1272.705322,1266.2119141428573,1281.796021,1254.7251188441446,1265.775185901755,1298.1620562462804,1216.3399946537197,1272.705322,1266.2119054285715
2012-04-18,1240.2816202666668,1258.6146363,819.705383,1268.4078524727274,1245.432983,1263.614502,1266.2119141428573,1272.705322,1255.3835916705043,1265.4427729937927,1298.393667564063,1218.835605035937,1263.614502,1268.8092652142857
2012-04-19,1242.0997680666667,1260.8873230499998,819.705383,1267.7466974727272,1254.523804,1263.614502,1267.5105852857143,1263.614502,1255.9932887319483,1265.1615005332094,1295.8352386534227,1225.939407446577,1263.614502,1269.4586007857142
2012-04-20,1244.2209431999997,1262.7054688,819.705383,1267.2508301090909,1254.523804,1263.614502,1268.8092564285714,1272.705322,1256.5578230481003,1264.9235007588695,1293.863492215112,1231.547445384888,1263.614502,1268.8092565000002
2012-04-23,1247.2511922333333,1264.5236206499999,825.602539,1268.5731267454546,1263.614502,1272.705322,1270.1079275714287,1281.796021,1257.7539340815745,1266.1207040267357,1293.36172625555,1235.6855150444499,1272.705322,1268.8092565000002
2012-04-24,1250.8874959333334,1265.8872315,813.808228,1266.259119781818,1245.432983,1254.523804,1270.1079275714287,1281.796021,1257.514665186643,1264.3365655610842,1289.3903141219043,1242.3841488780959,1254.523804,1268.1599208571427
2012-04-25,1253.6147217,1266.7963074499999,813.808228,1263.9451128181815,1236.342285,1254.523804,1267.5105678571429,1254.523804,1257.2931199135583,1262.8269099363022,1286.6036478207861,1246.9889670792136,1254.523804,1266.2119053571428
2012-04-26,1255.1298462333332,1267.2508423499999,819.705383,1263.2839600363636,1245.432983,1263.614502,1263.6145368571429,1272.705322,1257.7613704384798,1262.9480779461019,1286.2740884350837,1248.227596264916,1263.614502,1264.9132255
2012-04-27,1256.3419434,1264.5236146,804.37207,1254.5237794363636,1209.070068,1218.160767,1262.3158482857143,1263.614502,1254.827992406,1256.0577224159324,1293.3617370689005,1235.6854921310994,1218.160767,1264.2638812142857
2012-04-30,1255.7358928,1261.7963929,798.369263,1245.1024636545453,1172.707031,1209.070068,1255.8224575714285,1209.070068,1251.438516524074,1248.828852505789,1299.8428791242397,1223.7499066757603,1209.070068,1261.6665214285713
2012-05-01,1254.8268189,1258.1600952499998,798.369263,1237.0034379272727,1190.88855,1209.070068,1248.0303955714285,1218.160767,1248.3001129296981,1242.7121164279754,1301.6679137679032,1214.6522767320964,1209.070068,1258.4198259999998
2012-05-02,1253.9177449999997,1254.5237976,798.369263,1230.0614168181817,1190.88855,1209.070068,1240.2383335714283,1218.160767,1245.3941836756464,1237.5364166698253,1301.7146516876871,1207.332943512313,1209.070068,1255.1731305714286
2012-05-03,1253.0086711,1250.432959,786.363647,1220.8053821454544,1172.707031,1190.88855,1231.147583,1190.88855,1241.3567293293022,1230.3598217975443,1304.649517101602,1196.216400898398,1190.88855,1250.627755285714
2012-05-04,1252.0995971999998,1246.3421204,786.363647,1212.871637509091,1172.707031,1190.88855,1222.0568324285716,1190.88855,1237.61834567528,1224.287318444076,1305.5955393097647,1187.0887014902355,1190.88855,1244.7837001428572
2012-05-07,1250.8874959666666,1242.7058166499999,780.36084,1204.6073063636363,1154.525513,1181.797729,1212.9660818571429,1181.797729,1233.4834851808148,1217.7504585296026,1308.4191987122422,1176.9924345877575,1181.797729,1238.2903093571426
2012-05-08,1249.0693441,1239.9785888499998,792.366516,1201.3015712727272,1172.707031,1199.979248,1201.2779714285714,1199.979248,1231.0016898340878,1215.016426140433,1308.1097629171709,1171.8474147828288,1199.979248,1231.7969098571427
2012-05-09,1248.1602661333334,1236.3422851,780.36084,1195.6818246545456,1172.707031,1181.797729,1198.6806115714285,1190.88855,1227.3569519945256,1209.9058573495972,1308.8286761984866,1163.8558940015134,1181.797729,1227.2515345714285
2012-05-10,1246.3421142666668,1231.3423705500002,774.358154,1189.7315161272727,1172.707031,1172.707031,1194.7845631428572,1199.979248,1223.3088096986346,1204.1829609881206,1306.9939367152022,1155.6908043847982,1172.707031,1221.4074793571428
2012-05-11,1243.6148885,1226.3424559999999,774.358154,1185.4340707090907,1154.525513,1172.707031,1189.5898435714284,1172.707031,1219.5605297950322,1199.3405102207173,1303.6827618692657,1149.002150130734,1172.707031,1214.9140885714285
2012-05-14,1240.2816121333333,1218.1607787500002,738.341614,1172.0458650363635,1109.071777,1118.162476,1184.395124,1172.707031,1212.049562847252,1186.8515818790684,1304.8559460783101,1131.4656114216903,1118.162476,1207.7713535
2012-05-15,1235.4332112666666,1210.88817745,744.344299,1161.9634010363634,1109.071777,1127.253296,1174.0056848571428,1136.343994,1205.7683578956037,1177.6826148207501,1302.5770056842564,1119.1993492157437,1127.253296,1198.0312586428572
2012-05-16,1230.2817871,1202.2519653,720.333252,1146.7570534363635,1063.618042,1090.890259,1164.9149342857143,1109.071777,1197.258869088522,1164.329944694481,1304.9115947710636,1099.5923358289363,1090.890259,1188.9405080714284
2012-05-21,1223.9182617,1192.2521422999998,702.32489,1128.7408447272726,1027.255005,1063.618042,1151.9281528571428,1072.70874,1187.3595485634464,1148.835805818407,1307.887069015673,1076.6172155843267,1063.618042,1176.603062142857
2012-05-22,1216.9486857000002,1183.1613891,714.330383,1116.3443536181817,1063.618042,1081.799438,1132.4479805714286,1090.890259,1179.5402811143022,1138.522518461729,1303.6592160678929,1062.663562132107,1081.799438,1165.5642960714285
2012-05-23,1210.5851562333332,1173.6160949,714.330383,1105.9313009090909,1054.527222,1081.799438,1118.1625104285715,1081.799438,1172.300218661391,1129.795890698386,1294.492348567462,1052.739841232538,1081.799438,1156.4735367857143
2012-05-24,1204.8276773666664,1164.9798766,714.330383,1097.3363989454547,1063.618042,1081.799438,1105.1757114285715,1081.799438,1165.5964571309175,1122.4118210524805,1286.1974991595578,1043.762254040442,1081.799438,1147.3827775
2012-05-25,1199.0701985,1154.9800475,696.322083,1085.9316360727273,1036.345703,1054.527222,1092.1889124285715,1081.799438,1157.3691063804793,1111.968036582868,1278.07767621169,1031.88241878831,1054.527222,1138.2920182142857
2012-05-28,1192.4036457666666,1144.5256835,696.322083,1076.840882418182,1045.436523,1054.527222,1083.098161857143,1063.618042,1149.7511890189624,1103.1309881855038,1264.244938722265,1024.806428277735,1054.527222,1128.5519233571429
2012-05-29,1185.1310424333335,1136.79854725,702.32489,1071.5517289272727,1045.436523,1063.618042,1072.7087227142856,1081.799438,1143.3709559064466,1097.052073387734,1256.4560176663992,1017.1410768336007,1063.618042,1118.8118284999998
2012-05-30,1178.1614664333333,1129.98048085,708.327576,1069.8988657818181,1054.527222,1072.70874,1068.8126917142856,1081.799438,1138.1367176911542,1093.3069451742365,1247.8248775135867,1012.1360841864135,1072.70874,1110.3704222857143
2012-05-31,1171.1918904,1120.8897277,678.313721,1060.8081187454545,1018.164246,1027.255005,1070.1113628571427,1054.527222,1129.9232574918096,1083.1451082243539,1241.0731037333187,1000.7063516666815,1027.255005,1101.2796717142858
2012-06-01,1163.0102131666665,1110.43536065,660.305359,1048.5769264545454,990.891968,999.982727,1062.319301,1027.255005,1120.298033010935,1070.3508957282993,1234.6305067536953,986.2402145463044,999.982727,1090.2409057142856
2012-06-04,1154.2224873333332,1098.61738275,630.291565,1029.7342829272727,936.347473,954.528992,1050.6311994285713,963.61969,1108.0188447879025,1052.532141308561,1234.9658921513103,962.2688733486897,954.528992,1077.9034554285713
2012-06-05,1143.919637,1087.7084777,642.297058,1016.1807961272726,963.61969,972.710449,1032.449707142857,981.801208,1097.9960006554652,1040.2518809533979,1227.8327492732278,947.5842061267721,972.710449,1062.3193097857143
2012-06-06,1134.2228352333332,1082.70856315,714.330383,1024.4451071272726,990.891968,1081.799438,1020.7615967142857,1081.799438,1096.796255273579,1046.6438128067211,1215.6489939558328,949.768132344167,1081.799438,1051.9298792857144
2012-06-07,1127.8593057666667,1076.34503775,708.327576,1031.0565639454546,1063.618042,1072.70874,1024.6576275714285,1127.253296,1095.0119948829436,1050.653801605687,1197.2932171762634,955.3968583237368,1072.70874,1048.6831751428572
2012-06-08,1121.7988036333334,1070.8905883,708.327576,1037.8333061818182,1054.527222,1072.70874,1025.9562987142856,1072.70874,1093.3599019286514,1054.0468690509658,1181.1850527308445,960.5961238691553,1072.70874,1047.3844952142858
2012-06-11,1115.7383015,1068.16336055,738.341614,1052.543791,1090.890259,1118.162476,1025.9562987142856,1118.162476,1095.1971296376403,1063.9108085815865,1170.249407988881,966.077313111119,1118.162476,1048.0338307857144
2012-06-12,1110.8899006333334,1064.52705685,726.335938,1062.7915404727273,1081.799438,1099.980957,1038.9430802857144,1109.071777,1095.5514872200372,1069.4600621844193,1155.511082583576,973.543031116424,1099.980957,1050.631190642857
2012-06-13,1106.9505736333333,1063.6179809,726.335938,1072.3781460363637,1090.890259,1099.980957,1053.2285417142857,1118.162476,1095.879596092627,1074.1555844637394,1152.6887793820126,974.5471824179874,1099.980957,1051.9298705714286
2012-06-14,1103.3142699333334,1061.345288,714.330383,1078.1631623818182,1063.618042,1081.799438,1074.007393857143,1090.890259,1094.8366214190992,1075.3315619308564,1145.7783113718253,976.9122646281746,1081.799438,1053.2285505
2012-06-15,1099.0719156,1060.89074695,714.330383,1082.9564617636365,1063.618042,1081.799438,1089.591535142857,1090.890259,1093.8709041287955,1076.3266197876478,1144.75000009932,977.0314938006801,1081.799438,1055.1765659285713
2012-06-18,1094.8295612666666,1062.2543578,720.333252,1087.9150611272728,1090.890259,1090.890259,1089.591535142857,1109.071777,1093.6501156007364,1078.5671796664712,1147.1804829764537,977.3282326235462,1090.890259,1057.124581357143
2012-06-19,1091.4962848999999,1062.2543578,714.330383,1088.741488181818,1072.70874,1081.799438,1092.188895,1099.980957,1092.7722876303114,1079.064450179322,1147.1804829764537,977.3282326235462,1081.799438,1059.0725968571428
2012-06-20,1087.8599811666668,1063.6179747499998,732.338684,1092.5430861636364,1081.799438,1109.071777,1093.4875661428573,1109.071777,1093.9796572132514,1083.6809619978878,1150.7135587335983,976.5223907664013,1109.071777,1059.7219324285713
2012-06-21,1085.4357827666668,1064.5270507,726.335938,1094.1959470727272,1090.890259,1099.980957,1092.188894857143,1109.071777,1094.4241979381957,1086.1886535366743,1152.7933535631983,976.2607478368018,1099.980957,1065.5659875714286
2012-06-22,1082.1025063999998,1065.8906615,714.330383,1092.0472187636365,1072.70874,1081.799438,1092.188894857143,1090.890259,1093.4890305353663,1085.5133896079553,1154.3489373035366,977.4323856964635,1081.799438,1072.7087182857144
2012-06-25,1078.7692300333333,1068.16334825,726.335938,1093.0389357636363,1090.890259,1090.890259,1089.591535,1118.162476,1093.969913977191,1087.7391692067313,1157.721132642182,978.6055638578177,1099.980957,1081.7994644285714
2012-06-26,1076.3450275666667,1069.981494,726.335938,1094.3612258363635,1090.890259,1099.980957,1092.188894857143,1099.980957,1094.415176423325,1089.6225211749263,1160.620653514581,979.3423344854193,1099.980957,1090.890215
2012-06-27,1073.9208251,1072.7087218,744.344299,1100.6421229999999,1090.890259,1099.980957,1094.7862547142856,1145.434814,1096.847629725301,1095.4118711480146,1166.9059257838612,978.5115178161385,1127.253296,1092.1888949285715
2012-06-28,1074.2238524333331,1077.70863635,744.344299,1106.4271594545455,1127.253296,1127.253296,1099.9809742857144,1154.525513,1099.0999013012047,1100.310551894474,1172.3618818259508,983.0553908740492,1127.253296,1096.0849346428572
2012-06-29,1074.2238524333334,1085.43577565,762.352478,1116.3443470363638,1127.253296,1127.253296,1106.4743825714288,1154.525513,1103.2055021677822,1108.651315141478,1178.5929344218591,992.2786168781412,1154.525513,1099.9809743571427
2012-07-02,1076.3450275666667,1095.4356017,762.352478,1124.9392423454549,1145.434814,1154.525513,1112.9677734285715,1163.616211,1107.0069844516502,1115.7088840427891,1170.631615697824,1020.2395877021761,1154.525513,1102.578334142857
2012-07-03,1079.3752766,1106.3445067500002,786.363647,1138.988594309091,1163.616211,1190.88855,1120.759852857143,1190.88855,1113.220433751528,1127.2749864977445,1168.8000665659547,1043.8889469340456,1190.88855,1106.4743738571428
2012-07-04,1083.0115803333333,1111.7989623500002,786.363647,1151.0545078727273,1181.797729,1190.88855,1136.3440117142857,1209.070068,1118.973627547711,1137.0616885750146,1183.5859625701817,1040.0119621298188,1190.88855,1112.967773357143
2012-07-05,1086.6478840666666,1118.61702875,798.369263,1164.9385742909092,1181.797729,1209.070068,1149.3308107142857,1209.070068,1125.6474379515842,1148.1399007942432,1200.0288157864356,1037.2052417135642,1209.070068,1120.7598527857142
2012-07-06,1090.8902384,1125.8896301,804.37207,1178.4920566909093,1209.070068,1218.160767,1164.9149694285713,1236.342285,1132.5002771403556,1158.912341748975,1215.5979244018783,1036.1813357981216,1218.160767,1129.8506120714287
2012-07-09,1096.3446899,1130.4350097000001,798.369263,1187.9133878363637,1199.979248,1209.070068,1177.901751,1218.160767,1138.1721135003293,1166.6289150183634,1227.4125574441346,1033.4574619558657,1209.070068,1138.9413626428573
2012-07-10,1101.4961180999999,1136.3440002,804.37207,1197.0041349636365,1209.070068,1218.160767,1189.5898612857143,1218.160767,1144.0971989447492,1174.5568922463076,1239.7004080263428,1032.9875923736572,1218.160767,1148.0321219285713
2012-07-11,1106.6475422666667,1142.2529907,804.37207,1203.9461582727272,1209.070068,1218.160767,1198.6806118571428,1227.251587,1149.583389171064,1181.2651806699528,1250.2641864923992,1034.241794907601,1218.160767,1155.824192642857
2012-07-12,1111.4959431666668,1147.7074463,786.363647,1204.2767335636363,1181.797729,1190.88855,1207.7713624285714,1218.160767,1152.643030713948,1182.7456990284215,1253.866464415991,1041.5484281840088,1190.88855,1164.265607642857
2012-07-13,1116.9503946666666,1153.1619019,786.363647,1203.4503042363635,1181.797729,1190.88855,1207.7713624285714,1199.979248,1155.4760321425445,1183.9984453317413,1256.227513905423,1050.096289894577,1190.88855,1172.0576870714285
2012-07-16,1123.3139221,1158.61635135,792.366516,1203.6155829636364,1190.88855,1199.979248,1207.7713624285716,1218.160767,1158.7725666505041,1186.4570303576272,1259.3254768509917,1057.9072258490085,1199.979248,1178.5510865714284
2012-07-17,1131.4955973,1164.07080695,786.363647,1201.3015759636362,1190.88855,1190.88855,1206.4726738571428,1209.070068,1161.1515283800964,1187.1388026103,1258.9077226108666,1069.2338912891332,1190.88855,1185.693821642857
2012-07-18,1138.7682006666666,1168.6161805000002,792.366516,1200.6404231454546,1199.979248,1199.979248,1202.5766428571428,1218.160767,1164.0276557593486,1189.114255747177,1261.0374211052738,1076.1949398947265,1199.979248,1190.2391969285713
2012-07-19,1142.7075276666667,1174.07063605,798.369263,1201.466861272727,1199.979248,1209.070068,1201.2779542857145,1218.160767,1167.3641307401376,1192.1843807091495,1262.2137117828995,1085.9275603171006,1209.070068,1195.4339077857144
2012-07-20,1147.2529052666666,1179.52509165,786.363647,1198.9875688545453,1190.88855,1190.88855,1199.9792830000001,1218.160767,1169.1066803149422,1191.985022138511,1256.4085373674102,1102.6416459325897,1190.88855,1199.3299474285716
2012-07-23,1151.1922322666665,1182.70685435,768.355286,1192.0455278363638,1154.525513,1163.616211,1196.0832520000001,1181.797729,1168.6999788842058,1187.6205896556633,1250.453916308902,1114.9597923910978,1163.616211,1201.9273072142857
2012-07-24,1152.7073567666666,1185.43408215,762.352478,1184.2770664,1136.343994,1154.525513,1192.1872035714284,1181.797729,1167.6500184483389,1182.5290394009457,1242.7471915124477,1128.1209727875523,1154.525513,1199.9792830000001
2012-07-25,1154.5255086333334,1186.797693,762.352478,1177.6656095818182,1145.434814,1154.525513,1186.992484,1163.616211,1166.677832859573,1178.220804570031,1239.385287047556,1134.210098952444,1154.525513,1197.3819232142857
2012-07-26,1156.3436605,1188.16130385,762.352478,1172.2111573818186,1154.525513,1154.525513,1180.4990932857145,1172.707031,1165.7776610181234,1174.5753750977187,1235.3890414034406,1140.9335662965593,1154.525513,1193.4858835714283
2012-07-27,1158.767863,1191.34306655,804.37207,1178.9878974909093,1172.707031,1218.160767,1175.3043737142857,1227.251587,1169.657891090855,1181.280820005762,1237.5936659977915,1145.0924671022085,1218.160767,1188.9405082857143
2012-07-30,1163.3132406333332,1195.43390515,816.377625,1188.5745096545454,1227.251587,1236.342285,1177.9017335714286,1245.432983,1174.5974758248658,1189.7518146202601,1242.4400827098846,1148.4277275901156,1236.342285,1189.5898439285716
2012-07-31,1168.1616414999999,1199.52474375,840.388794,1204.1114369636364,1254.523804,1272.705322,1181.7977645714286,1281.796021,1181.8647236896907,1202.5138926786817,1257.7638531657271,1141.2856343342728,1272.705322,1190.8885237857141
2012-08-01,1174.5251709666668,1203.1610413499998,834.385986,1216.5079102363636,1245.432983,1263.614502,1193.4858748571428,1272.705322,1187.9202628237877,1211.913986420423,1267.8538066278343,1138.4682760721653,1263.614502,1194.7845634285713
2012-08-02,1179.6765951333332,1205.43372815,828.38324,1226.0945247090908,1254.523804,1254.523804,1207.7713449999999,1272.705322,1192.85385846647,1218.4693429711272,1274.0737435038102,1136.7937127961898,1254.523804,1199.9792742857142
2012-08-03,1184.8280233666667,1208.1609559,840.388794,1238.1604381636364,1245.432983,1272.705322,1222.0568151428572,1272.705322,1198.768781691176,1226.8133397447998,1282.9858462270145,1133.3360655729857,1272.705322,1204.5246495714287
2012-08-06,1191.1915528333334,1210.4336427,828.38324,1245.4330434,1245.432983,1254.523804,1238.9396450000002,1290.886841,1202.8987833436815,1231.0764880917536,1288.0826710295044,1132.7846143704958,1254.523804,1209.719369142857
2012-08-07,1196.3429810666667,1211.3427186000001,816.377625,1247.747052581818,1236.342285,1236.342285,1253.225115142857,1263.614502,1205.3760797626683,1231.8866106930222,1289.7942269461644,1132.8912102538359,1236.342285,1214.2647444285715
2012-08-08,1200.8883586666666,1213.61540535,834.385986,1253.5320689999999,1236.342285,1263.614502,1255.8224748571429,1263.614502,1209.6900369654336,1236.7678247402496,1295.4587569728005,1131.7720537271994,1263.614502,1216.8621042142856
2012-08-09,1205.4337322,1218.1607789,846.391663,1260.6393799818181,1263.614502,1281.796021,1259.7185058571429,1290.886841,1215.031220967994,1243.695239549442,1304.6550323813865,1131.6665254186134,1281.796021,1220.7581352142856
2012-08-10,1210.5851563666665,1224.06976325,864.399841,1270.3912664545453,1281.796021,1309.068237,1261.0171771428572,1309.068237,1221.9969258592537,1253.752623772605,1318.5021785178235,1129.6373479821766,1309.068237,1227.251526
2012-08-13,1215.7365805,1229.0696778000001,858.397156,1276.8374356545453,1299.977539,1299.977539,1267.5105678571429,1318.159058,1227.7732675733832,1260.8641491922042,1328.5839609191378,1129.5553946808625,1299.977539,1237.6409564285714
2012-08-14,1220.5849813666666,1234.0695923500002,852.394348,1280.4737460545452,1281.796021,1290.886841,1274.0039585714287,1309.068237,1232.448347086466,1265.483024854942,1335.5359672037005,1132.6032174963,1290.886841,1248.030386857143
2012-08-15,1223.9182577333333,1238.6149719999999,852.394348,1283.7794833818182,1281.796021,1290.886841,1276.6013184285714,1299.977539,1236.7771244133944,1269.3913042618742,1341.781784764848,1135.4481592351517,1290.886841,1257.7704817142858
2012-08-16,1227.2515340999998,1243.16034555,858.397156,1288.242214181818,1281.796021,1299.977539,1281.796038,1309.068237,1241.4586366049948,1274.0968788369705,1348.8265163338235,1137.4941747661767,1299.977539,1267.5105765714286
2012-08-23,1230.2817831333332,1249.9784058500002,876.405457,1296.8370983454545,1309.068237,1327.249756,1290.8867885714285,1372.703613,1247.8135343379581,1282.2742445543595,1358.9876596757003,1140.9691520243,1327.249756,1273.3546317142857
2012-08-24,1233.9180827666667,1258.1600831,876.405457,1304.440265527273,1309.068237,1327.249756,1299.9775391428573,1336.340576,1253.697698905517,1289.1935540075349,1364.4050520166772,1151.9151141833229,1327.249756,1279.8480225
2012-08-27,1237.8574057,1266.79629525,876.405457,1310.7211426727272,1318.159058,1327.249756,1306.470929857143,1336.340576,1259.1459994310342,1295.0483543140679,1365.375191594233,1168.217398905767,1327.249756,1283.7440535
2012-08-28,1241.4937053333333,1275.4325074,876.405457,1315.3491567090907,1318.159058,1327.249756,1309.0682897142856,1336.340576,1264.1907221398465,1300.0024161119036,1362.14771396391,1188.71730083609,1327.249756,1288.2894287857143
2012-08-29,1245.1300049666668,1282.2505738,852.394348,1312.2087270363636,1281.796021,1290.886841,1312.9643207142856,1336.340576,1266.1682124257836,1298.6000199408413,1347.7982551644845,1216.7028924355154,1290.886841,1293.4841396428571
2012-08-30,1248.4632813333333,1283.6141845999998,822.380493,1300.6386719090908,1227.251587,1245.432983,1312.9643207142856,1272.705322,1264.6322695053552,1290.4204757960965,1344.5182696701672,1222.7100995298324,1245.432983,1294.7828195714285
2012-08-31,1250.2814291,1284.97779545,834.385986,1293.5313521272726,1209.070068,1263.614502,1306.4709124285714,1272.705322,1264.5568793197733,1286.2964798274663,1342.5558927438697,1227.3996981561304,1263.614502,1294.1334752142855
2012-09-03,1252.4026042333332,1285.8868714,852.394348,1292.0437855636362,1254.523804,1290.886841,1301.2761928571429,1290.886841,1266.507246851642,1287.0026892386254,1343.2227276396575,1228.5510151603426,1290.886841,1296.0814907142856
2012-09-04,1255.7358806000002,1286.79594735,846.391663,1288.9033426363637,1281.796021,1281.796021,1296.0814907142856,1299.977539,1267.6397486404094,1286.20166335576,1343.2141231962503,1230.3777715037497,1281.796021,1298.0295149285714
2012-09-05,1258.4631063666666,1288.6140992,852.394348,1287.5810637090908,1263.614502,1290.886841,1289.5881000000002,1290.886841,1269.3617554818607,1286.9224599164122,1342.958867677403,1234.269330722597,1290.886841,1298.0295149285716
2012-09-06,1261.1903321333332,1290.8867859999998,870.402771,1291.382655109091,1281.796021,1318.159058,1284.3933978571429,1327.249756,1272.9763704832042,1291.7280903908104,1346.2229721843225,1235.550599815677,1318.159058,1296.7308437857143
2012-09-07,1265.4326824000002,1294.9776246,882.408081,1298.6552624727271,1327.249756,1336.340576,1283.0947267142856,1345.431274,1277.6700153363001,1298.5915497153012,1351.0865890553216,1238.8686601446782,1336.340576,1298.0295237142855
2012-09-10,1271.1901612333334,1299.97753915,882.408081,1305.7625822,1318.159058,1336.340576,1289.5881174285714,1345.431274,1282.0159827928705,1304.3990922206394,1351.7398161611413,1248.2152621388586,1336.340576,1301.2762190714286
2012-09-11,1277.2506633333333,1304.06837775,888.41095,1314.3574684727273,1327.249756,1345.431274,1302.5749164285714,1345.431274,1286.7134117711764,1310.7117355713103,1356.6559600516146,1251.4807954483856,1345.431274,1304.5229144285713
2012-09-12,1283.6141887,1307.2501404,888.41095,1322.621781690909,1327.249756,1345.431274,1314.2630267142856,1354.522095,1291.0628830473856,1316.053203021878,1361.8265275214292,1252.6737532785708,1345.431274,1307.7696097857145
2012-09-13,1289.9777140666665,1308.1592163500002,876.405457,1326.5886474,1318.159058,1327.249756,1322.0550885714288,1345.431274,1293.7433921549866,1317.7757496338968,1363.4639518769009,1252.8544808230995,1327.249756,1309.068289642857
2012-09-14,1293.6140137,1310.4319031,888.41095,1332.373665963636,1327.249756,1345.431274,1328.5484792857144,1354.522095,1297.5721241435062,1322.0304456902204,1368.0100052085547,1252.8538009914453,1345.431274,1309.0682896428573
2012-09-17,1297.2503133333332,1312.25004885,876.405457,1333.3653763090908,1318.159058,1327.249756,1336.340541142857,1354.522095,1299.7704672439872,1322.8334165071094,1369.5251879333266,1254.9749097666734,1327.249756,1310.3669695
2012-09-18,1299.0684611333334,1313.15911865,864.399841,1330.3902120181817,1299.977539,1309.068237,1337.6392122857142,1327.249756,1300.4591909296178,1320.7156965829386,1369.5773063012577,1256.7409309987422,1309.068237,1310.3669695
